Date,Close,High,Low,Open,Volume
2025-02-11,1350.5999755859375,1383.6500244140625,1321.1500244140625,1370.0,238658
2025-02-12,1381.1500244140625,1387.5999755859375,1312.199951171875,1361.5,229812
2025-02-13,1329.0,1394.0,1323.0,1394.0,182193
2025-02-14,1328.25,1362.949951171875,1300.949951171875,1329.0,451066
2025-02-17,1326.75,1343.199951171875,1304.75,1335.0,281704
2025-02-18,1367.800048828125,1374.0,1315.0,1320.0,487048
2025-02-19,1374.3499755859375,1377.199951171875,1352.4000244140625,1367.800048828125,173327
2025-02-20,1404.550048828125,1419.9000244140625,1370.0,1380.0,499339
2025-02-21,1396.800048828125,1430.0,1355.4000244140625,1418.0,416914
2025-02-24,1393.25,1409.9000244140625,1372.0,1396.0,280014
2025-02-25,1465.550048828125,1514.699951171875,1387.5,1393.25,5068157
2025-02-27,1491.0,1504.0,1445.0,1463.0,1171245
2025-02-28,1444.5,1505.0,1425.050048828125,1480.0,575304
2025-03-03,1615.5999755859375,1659.0,1450.0,1450.0,11891291
2025-03-04,1559.8499755859375,1692.5,1535.75,1540.0,11510013
2025-03-05,1604.550048828125,1629.0,1512.5999755859375,1554.050048828125,4514283
2025-03-06,1579.199951171875,1619.949951171875,1566.0,1610.1500244140625,1447626
2025-03-07,1566.199951171875,1603.0,1556.550048828125,1574.0,923681
2025-03-10,1583.0999755859375,1628.9000244140625,1572.8499755859375,1575.0999755859375,1591042
2025-03-11,1582.5999755859375,1595.699951171875,1545.1500244140625,1581.0,853047
2025-03-12,1573.199951171875,1617.0,1539.550048828125,1595.0,952942
2025-03-13,1542.1500244140625,1593.5999755859375,1533.0,1592.199951171875,444105
2025-03-17,1578.1500244140625,1596.8499755859375,1521.0,1521.0,634761
2025-03-18,1578.1500244140625,1578.1500244140625,1578.1500244140625,1578.1500244140625,0
2025-03-19,1644.949951171875,1654.0,1613.449951171875,1617.050048828125,609382
2025-03-20,1685.75,1719.0,1640.550048828125,1655.0,1022717
2025-03-21,1663.800048828125,1694.5,1653.300048828125,1684.800048828125,558062
2025-03-24,1672.050048828125,1724.3499755859375,1662.199951171875,1665.0,733198
2025-03-25,1647.199951171875,1691.9000244140625,1635.0,1679.0,452221
2025-03-26,1629.8499755859375,1667.449951171875,1624.4000244140625,1645.25,252881
2025-03-27,1673.4000244140625,1710.0,1627.6500244140625,1637.800048828125,1290413
2025-03-28,1692.050048828125,1700.0,1659.1500244140625,1673.550048828125,402440
2025-04-01,1676.800048828125,1715.0,1671.0999755859375,1693.8499755859375,372462
2025-04-02,1687.25,1697.0,1652.800048828125,1677.0,264558
2025-04-03,1663.449951171875,1692.300048828125,1638.0,1667.75,356561
2025-04-04,1677.449951171875,1686.449951171875,1641.0,1671.550048828125,616718
2025-04-07,1643.5,1655.0,1451.050048828125,1480.0,872344
2025-04-08,1681.449951171875,1710.0,1648.25,1659.0999755859375,625789
2025-04-09,1689.5,1758.0,1658.1500244140625,1675.0,1709318
2025-04-11,1699.949951171875,1738.4000244140625,1666.0,1730.0,650989
2025-04-15,1735.5999755859375,1784.4000244140625,1708.0,1718.300048828125,914908
2025-04-16,1793.300048828125,1833.0,1736.0999755859375,1741.199951171875,1471435
2025-04-17,1854.4000244140625,1861.0,1800.0,1810.0,1248178
2025-04-21,1823.5999755859375,1871.5999755859375,1812.300048828125,1862.5999755859375,582098
2025-04-22,1835.4000244140625,1852.800048828125,1811.699951171875,1830.0,430369
2025-04-23,1800.5999755859375,1851.0,1792.800048828125,1840.199951171875,367621
2025-04-24,1796.800048828125,1815.0,1784.0,1809.0,264170
2025-04-25,1788.0,1805.5999755859375,1750.0,1796.9000244140625,344206
2025-04-28,1798.199951171875,1834.199951171875,1779.4000244140625,1780.0,372475
2025-04-29,1775.800048828125,1815.0999755859375,1770.5999755859375,1812.0,294111
2025-04-30,1760.5,1800.0,1744.5999755859375,1765.800048828125,314492
2025-05-02,1759.199951171875,1793.5,1728.0999755859375,1770.0,211867
2025-05-05,1779.4000244140625,1797.5999755859375,1760.9000244140625,1770.0,252388
2025-05-06,1795.5,1858.0,1776.800048828125,1785.0,1541634
2025-05-07,1821.800048828125,1834.800048828125,1765.0,1776.0,355712
2025-05-08,1789.699951171875,1847.699951171875,1771.0,1825.0,355571
2025-05-09,1779.0999755859375,1788.9000244140625,1740.0,1752.199951171875,238345
2025-05-12,1780.9000244140625,1835.300048828125,1773.0999755859375,1829.0,315516
2025-05-13,1775.199951171875,1795.0,1753.0,1790.0,195295
2025-05-14,1779.300048828125,1810.5999755859375,1776.0999755859375,1793.800048828125,225082
2025-05-15,1790.699951171875,1805.0,1765.0999755859375,1780.0,184775
2025-05-16,1774.5999755859375,1823.300048828125,1763.0,1805.0,258767
2025-05-19,1752.4000244140625,1774.300048828125,1718.0,1771.300048828125,377578
2025-05-20,1727.5,1769.9000244140625,1721.0999755859375,1760.0,183126
2025-05-21,1741.699951171875,1760.0,1730.0999755859375,1732.199951171875,246070
2025-05-22,1722.699951171875,1760.4000244140625,1702.0,1742.5,246130
2025-05-23,1724.4000244140625,1749.300048828125,1709.0,1712.0,196219
2025-05-26,1776.9000244140625,1869.9000244140625,1740.0,1740.0,3025773
2025-05-27,1742.5999755859375,1795.4000244140625,1735.0,1781.5999755859375,554284
2025-05-28,1724.300048828125,1749.4000244140625,1711.0,1745.0,303976
2025-05-29,1764.800048828125,1788.0,1715.5999755859375,1724.300048828125,516501
2025-05-30,1743.9000244140625,1774.800048828125,1734.9000244140625,1764.699951171875,276768
2025-06-02,1746.0999755859375,1759.5,1730.800048828125,1745.0,195596
2025-06-03,1752.800048828125,1800.0,1743.5999755859375,1756.5,440134
2025-06-04,1739.9000244140625,1776.0,1722.300048828125,1756.0,180287
2025-06-05,1743.4000244140625,1755.0,1734.0,1743.9000244140625,174083
2025-06-06,1750.699951171875,1758.9000244140625,1730.4000244140625,1749.800048828125,187771
2025-06-09,1791.5,1795.0,1752.9000244140625,1767.0,245607
2025-06-10,1813.9000244140625,1822.0,1791.5,1800.4000244140625,268613
2025-06-11,1835.300048828125,1845.0,1814.0,1826.5,246027
2025-06-12,1824.4000244140625,1866.5999755859375,1804.0,1835.5,254600
2025-06-13,1913.0,1931.0,1788.300048828125,1796.199951171875,1673692
2025-06-16,1934.0999755859375,1957.0,1874.0999755859375,1924.0,807616
2025-06-17,1903.0999755859375,1951.0999755859375,1895.0,1939.9000244140625,442302
2025-06-18,1903.9000244140625,1946.0,1882.0,1897.0999755859375,315843
2025-06-19,1873.800048828125,1928.0,1863.0999755859375,1904.699951171875,254987
2025-06-20,1903.4000244140625,1925.0,1856.699951171875,1882.0,422945
2025-06-23,1985.300048828125,1996.699951171875,1902.0999755859375,1904.9000244140625,914330
2025-06-24,1989.0999755859375,1996.5,1949.4000244140625,1988.0,372184
2025-06-25,2058.699951171875,2098.699951171875,1985.199951171875,1990.0,666043
2025-06-26,2073.300048828125,2145.89990234375,2045.4000244140625,2088.5,1143820
2025-06-27,2263.199951171875,2370.199951171875,2022.199951171875,2079.0,1922178
2025-06-30,2170.39990234375,2225.0,2112.800048828125,2225.0,1210580
2025-07-01,2094.0,2201.300048828125,2076.199951171875,2180.0,766832
2025-07-02,1981.4000244140625,2096.0,1973.4000244140625,2094.89990234375,895485
2025-07-03,2005.9000244140625,2084.0,1989.199951171875,1989.199951171875,2212509
2025-07-04,2011.4000244140625,2020.0,1983.0,2017.300048828125,427579
2025-07-07,1990.300048828125,2017.9000244140625,1983.0999755859375,2012.5999755859375,212180
2025-07-08,1964.9000244140625,1995.0,1961.0,1990.0,243075
2025-07-09,1969.199951171875,1993.9000244140625,1957.0,1975.0,300295
2025-07-10,1970.0999755859375,1984.9000244140625,1956.9000244140625,1982.0,209535
2025-07-11,2007.0,2028.0,1970.0999755859375,1979.5999755859375,462829
2025-07-14,2019.800048828125,2045.0,2002.0,2020.5,406980
2025-07-15,1984.5,2032.0,1972.5,2026.9000244140625,315268
2025-07-16,1951.300048828125,1990.800048828125,1945.0,1985.0,309312
2025-07-17,1961.300048828125,1989.0,1951.300048828125,1951.300048828125,272551
2025-07-18,1951.800048828125,1969.800048828125,1930.300048828125,1965.199951171875,231671
2025-07-21,1915.800048828125,1968.699951171875,1910.300048828125,1951.800048828125,367874
2025-07-22,1985.5,1992.0,1924.4000244140625,1924.9000244140625,567165
2025-07-23,1993.9000244140625,2005.0,1983.9000244140625,1995.199951171875,223181
2025-07-24,1980.5999755859375,2014.800048828125,1970.5999755859375,1998.0,296144
2025-07-25,1991.5999755859375,2001.5,1962.699951171875,1970.199951171875,220427
2025-07-28,1991.300048828125,2013.800048828125,1971.699951171875,1975.0,282263
2025-07-29,1982.5999755859375,2001.0,1965.0999755859375,1976.4000244140625,208843
2025-07-30,1937.800048828125,1995.0,1935.0,1984.4000244140625,180947
2025-07-31,1915.199951171875,1983.0,1909.800048828125,1924.0,408346
2025-08-01,1945.5,1963.699951171875,1911.199951171875,1915.199951171875,272815
2025-08-04,1829.699951171875,1924.5,1790.0999755859375,1915.5,1255491
2025-08-05,1807.5,1850.300048828125,1801.5,1842.9000244140625,339817
2025-08-06,1768.5999755859375,1830.0,1762.300048828125,1808.4000244140625,490147
2025-08-07,1777.800048828125,1788.0999755859375,1736.5999755859375,1750.0,559734
2025-08-08,1737.199951171875,1779.4000244140625,1726.0,1779.0,390580
2025-08-11,1765.5999755859375,1773.0,1700.0,1727.0,461022
2025-08-12,1811.800048828125,1832.5,1773.800048828125,1774.300048828125,316793
2025-08-13,1830.9000244140625,1840.0,1799.4000244140625,1820.0,273295
2025-08-14,1812.0,1840.0,1801.4000244140625,1839.0,202572
2025-08-18,1834.0999755859375,1847.0999755859375,1803.0999755859375,1812.0,288049
2025-08-19,1847.0999755859375,1854.0,1822.5,1843.0,242090
2025-08-20,1839.0999755859375,1853.0,1830.0,1847.0,172817
2025-08-21,1847.9000244140625,1855.0,1824.0,1848.0,153041
2025-08-22,1813.699951171875,1848.9000244140625,1810.0,1847.9000244140625,137698
2025-08-25,1845.800048828125,1853.0,1821.0,1822.699951171875,194397
2025-08-26,1777.199951171875,1849.0,1772.0,1845.0,312063
2025-08-28,1754.0,1787.699951171875,1748.300048828125,1784.9000244140625,216906
2025-08-29,1753.800048828125,1779.0999755859375,1741.199951171875,1749.0,185646
2025-09-01,1785.199951171875,1795.199951171875,1740.5999755859375,1754.0,202102
2025-09-02,1766.300048828125,1793.9000244140625,1762.800048828125,1785.4000244140625,153094
2025-09-03,1809.199951171875,1820.0,1757.0,1774.800048828125,284953
2025-09-04,1837.5,1844.0,1790.300048828125,1819.5999755859375,274481
2025-09-05,1785.5999755859375,1837.0999755859375,1781.0999755859375,1829.0,353412
2025-09-08,1784.699951171875,1798.9000244140625,1757.0,1795.199951171875,282442
2025-09-09,1745.300048828125,1792.0999755859375,1739.0,1784.699951171875,259623
2025-09-10,1782.4000244140625,1789.199951171875,1754.0,1760.0,223887
2025-09-11,1738.4000244140625,1784.0999755859375,1726.0999755859375,1780.0,415354
2025-09-12,1764.300048828125,1775.699951171875,1741.0,1749.9000244140625,219410
2025-09-15,1772.800048828125,1786.800048828125,1752.0999755859375,1755.5,180914
2025-09-16,1785.5,1798.9000244140625,1771.199951171875,1772.800048828125,208138
2025-09-17,1807.0999755859375,1834.800048828125,1783.4000244140625,1793.0,352317
2025-09-18,1787.800048828125,1814.0,1779.699951171875,1810.0,141857
2025-09-19,1772.800048828125,1798.199951171875,1752.0,1794.5,1192184
2025-09-22,1739.300048828125,1778.0,1731.0,1777.9000244140625,220456
2025-09-23,1733.199951171875,1758.800048828125,1726.0999755859375,1747.5,181344
2025-09-24,1721.199951171875,1742.5,1714.9000244140625,1741.800048828125,241402
2025-09-25,1720.4000244140625,1736.0,1715.0,1729.5,156942
2025-09-26,1725.0,1730.9000244140625,1692.5,1727.800048828125,234625
2025-09-29,1772.800048828125,1785.0,1721.300048828125,1740.0,401359
2025-09-30,1737.5999755859375,1789.9000244140625,1732.800048828125,1780.0,246775
2025-10-01,1731.5,1760.699951171875,1715.0,1730.0,271139
2025-10-03,1753.0,1803.0,1737.9000244140625,1741.9000244140625,477609
2025-10-06,1789.4000244140625,1852.0,1731.0,1759.199951171875,1659235
2025-10-07,1781.4000244140625,1825.0,1765.0,1790.300048828125,492281
2025-10-08,1779.9000244140625,1793.0,1765.199951171875,1790.300048828125,422084
2025-10-09,1774.4000244140625,1793.0,1751.0999755859375,1793.0,242113
2025-10-10,1769.9000244140625,1790.0,1762.300048828125,1782.9000244140625,209660
2025-10-13,1759.0,1778.0,1745.0999755859375,1769.800048828125,196429
2025-10-14,1743.800048828125,1764.0,1732.800048828125,1755.199951171875,275902
2025-10-15,1748.5999755859375,1767.9000244140625,1743.0,1752.5,209890
2025-10-16,1764.699951171875,1775.0,1751.0999755859375,1755.0,173114
2025-10-17,1755.4000244140625,1787.0999755859375,1750.199951171875,1772.0,296678
2025-10-20,1761.9000244140625,1780.0,1756.0,1764.0999755859375,218113
2025-10-21,1780.199951171875,1786.0,1774.0999755859375,1775.0,42705
2025-10-23,1759.800048828125,1786.0,1750.0999755859375,1781.0,210665
2025-10-24,1734.9000244140625,1768.0,1727.0999755859375,1768.0,212763
2025-10-27,1749.300048828125,1755.0,1725.4000244140625,1734.800048828125,203819
2025-10-28,1776.0,1783.0,1750.0999755859375,1750.0999755859375,202256
2025-10-29,1799.9000244140625,1807.699951171875,1771.199951171875,1775.199951171875,193285
2025-10-30,1794.9000244140625,1805.4000244140625,1778.4000244140625,1799.9000244140625,148237
2025-10-31,1757.4000244140625,1816.0999755859375,1732.0,1809.0,621379
2025-11-03,1785.0,1797.0,1746.4000244140625,1768.0,301933
2025-11-04,1830.300048828125,1862.9000244140625,1783.0,1792.0,925703
2025-11-06,1819.9000244140625,1843.699951171875,1809.5999755859375,1843.699951171875,318645
2025-11-07,1810.4000244140625,1823.4000244140625,1777.800048828125,1820.0,190620
2025-11-10,1812.300048828125,1834.0,1794.5999755859375,1817.9000244140625,206573
2025-11-11,1758.800048828125,1816.0,1746.5999755859375,1816.0,441446
2025-11-12,1759.199951171875,1787.300048828125,1735.0,1768.0,539086
2025-11-13,1777.0999755859375,1799.0,1756.9000244140625,1763.9000244140625,329567
2025-11-14,1753.5,1783.0,1745.199951171875,1779.0,172634
2025-11-17,2008.199951171875,2093.300048828125,1829.300048828125,1835.0,13331752
2025-11-18,1951.699951171875,2048.699951171875,1935.800048828125,2008.0,4611999
2025-11-19,1991.199951171875,2030.0,1922.699951171875,1950.0,2948398
2025-11-20,2017.0,2044.0,1995.0,1995.0,1192447
2025-11-21,2043.199951171875,2068.0,1982.699951171875,2007.0,1140449
2025-11-24,1975.800048828125,2061.89990234375,1967.0,2043.5,846322
2025-11-25,1957.300048828125,1995.0,1934.5999755859375,1980.800048828125,1897297
2025-11-26,1967.0999755859375,1987.5,1946.300048828125,1961.0999755859375,372667
2025-11-27,1951.199951171875,2006.0,1943.0,1986.5,394214
2025-11-28,1945.5,1966.300048828125,1931.800048828125,1958.199951171875,292348
2025-12-01,1910.5999755859375,1975.0,1905.0,1965.699951171875,421845
2025-12-02,1910.300048828125,1935.0,1898.0999755859375,1920.0,340189
2025-12-03,1955.199951171875,1965.4000244140625,1893.0,1916.0,766632
2025-12-04,1937.5999755859375,1960.199951171875,1927.0999755859375,1955.199951171875,347289
2025-12-05,1916.9000244140625,1961.0,1910.0,1937.5999755859375,270066
2025-12-08,1924.5999755859375,1948.199951171875,1880.0,1915.0,424265
2025-12-09,1889.300048828125,1929.0,1875.300048828125,1925.0,458431
2025-12-10,1857.5999755859375,1897.5999755859375,1850.0,1890.0,243536
2025-12-11,1884.9000244140625,1904.800048828125,1853.5,1866.699951171875,246976
2025-12-12,1870.199951171875,1894.9000244140625,1865.800048828125,1894.9000244140625,168262
2025-12-15,1900.199951171875,1908.0,1845.4000244140625,1863.0,253852
2025-12-16,1892.9000244140625,1932.0,1880.800048828125,1898.4000244140625,311367
2025-12-17,1874.5999755859375,1893.9000244140625,1854.0999755859375,1892.199951171875,203584
2025-12-18,1837.0,1882.9000244140625,1823.699951171875,1875.5,260271
2025-12-19,1898.5999755859375,1946.0,1839.699951171875,1846.0999755859375,646192
2025-12-22,1896.5999755859375,1914.800048828125,1882.5,1900.199951171875,150198
2025-12-23,1876.5999755859375,1899.9000244140625,1868.800048828125,1888.0,113243
2025-12-24,1876.199951171875,1884.699951171875,1865.5999755859375,1870.0,118927
2025-12-26,1859.5,1886.800048828125,1855.0999755859375,1885.0,130093
2025-12-29,1858.699951171875,1876.5,1847.199951171875,1859.5,116005
2025-12-30,1829.9000244140625,1874.9000244140625,1803.0,1866.0,692196
2025-12-31,1892.0,1902.0,1825.4000244140625,1839.699951171875,404432
2026-01-01,1934.4000244140625,1940.0,1855.0,1880.0,555904
2026-01-02,1921.0999755859375,1938.300048828125,1910.5999755859375,1934.800048828125,257083
2026-01-05,1901.199951171875,1938.699951171875,1888.0999755859375,1930.0,975191
2026-01-06,1936.4000244140625,1944.800048828125,1902.0,1915.0,584369
2026-01-07,1920.5,1953.199951171875,1914.0,1941.0,192372
2026-01-08,1910.9000244140625,1941.4000244140625,1890.0999755859375,1920.5,291028
2026-01-09,1897.0999755859375,1930.699951171875,1882.800048828125,1919.0,255446
2026-01-12,1872.699951171875,1897.0999755859375,1850.300048828125,1895.0,276975
2026-01-13,1887.699951171875,1902.0,1866.699951171875,1876.9000244140625,146804
2026-01-14,1946.0999755859375,1950.0,1872.9000244140625,1875.0,417229
2026-01-15,1946.0999755859375,1946.0999755859375,1946.0999755859375,1946.0999755859375,0
2026-01-16,1916.800048828125,1948.5,1908.300048828125,1946.0,170366
2026-01-19,1862.0999755859375,1913.5,1855.0,1902.300048828125,201529
2026-01-20,1819.4000244140625,1862.0,1807.0,1860.0,231650
2026-01-21,1814.0,1822.300048828125,1757.0,1810.300048828125,287311
2026-01-22,1775.300048828125,1833.5999755859375,1757.0,1829.9000244140625,313984
2026-01-23,1746.699951171875,1817.0,1736.5999755859375,1783.4000244140625,342904
2026-01-27,1725.9000244140625,1777.5,1705.0999755859375,1755.300048828125,267296
2026-01-28,1761.5999755859375,1779.4000244140625,1724.0,1733.699951171875,222376
2026-01-29,1742.199951171875,1760.0,1719.0999755859375,1760.0,349754
2026-01-30,1767.9000244140625,1777.699951171875,1730.0,1739.4000244140625,217003
2026-02-02,1764.300048828125,1792.9000244140625,1722.199951171875,1792.9000244140625,303235
2026-02-03,1754.4000244140625,1809.9000244140625,1738.0,1800.0,402815
2026-02-04,1752.199951171875,1767.300048828125,1747.199951171875,1763.0999755859375,135256
2026-02-05,1733.0,1764.9000244140625,1725.0,1759.0999755859375,215772
2026-02-06,1690.0999755859375,1726.300048828125,1688.300048828125,1720.0,178720
